,0
0,-4.3412910220313465
1,9.607920892999513
2,0.5743975528793839
3,-2.673947048809237
4,6.9290741627106955
5,1.5519752154712783
6,5.172252202051254
7,4.7080949236332845
8,1.9801158521631077
9,2.8556091209823515
10,-6.965860568579147
11,3.8167828299278432
12,6.889133058479954
13,-2.2236058969237957
14,2.574007927092889
15,5.099200060494922
16,-2.9298157122098916
17,-3.690803156021617
18,-6.5394321205929185
19,5.224151906781217
20,-5.010852347999123
21,6.968793351080472
22,0.23416254723724297
23,-8.464855464037667
24,-2.8626231666194824
25,-5.6831476970141
26,-7.853362496321786
27,-0.737169748896923
28,-3.4725593091720603
29,2.779074274626745
30,1.9122316310520007
31,4.914927509244202
32,-4.398709966861036
33,-5.403799500242414
34,5.173853599209499
35,2.063766543906834
36,-12.432752571393914
37,-0.17708433566353027
38,-4.052593310226735
39,-3.1223793820648944
40,0.9926912597908389
41,4.467113194463069
42,-3.1341271288750634
43,-13.278953182611602
44,-0.9738805461481027
45,-4.194202105025548
46,-3.6230545586997938
47,-4.077735905426008
48,-6.6150396723334515
49,-3.04041989272064
50,-5.194186996525941
51,-2.7498390169900375
52,0.730120197580427
53,-2.1534103246205136
54,7.742612580175214
55,-1.3861542940329543
56,-4.585120704507374
57,4.111889315884757
58,-1.7233272968512223
59,1.6621392213484574
60,2.009256026163067
61,-8.864552502743033
62,-4.505779341985111
63,-0.46334253726695807
64,7.483696806351457
65,-2.881258563556373
66,1.7202799428496187
67,0.8831367476589426
68,4.108982463339231
69,8.702489637589771
70,-0.4953776540770123
71,1.710798045419083
72,-4.127331898902882
73,0.41600369399312376
74,-1.8924384120293267
75,-1.1359369561569093
76,-1.989943227660578
77,-2.077875972954408
78,-0.49770812918695645
79,3.225746281406103
80,-5.162211421610423
81,0.9919908893908075
82,-0.839855199663796
83,-1.0026093674554282
84,2.402165595081498
85,8.625989273515522
86,-5.681821789682079
87,1.2196867586077424
88,4.21395624594605
89,-1.8867820044336945
90,3.469028184363929
91,-2.4926309042635273
92,-3.2795589198788684
93,-1.450321152762028
94,6.0068265214997885
95,0.32048692381599136
96,-4.363019768658971
97,6.0756437674829815
98,8.403539252155902
99,2.2955409770152495
100,10.523601085514509
101,-5.3044475041619314
102,-7.624992850508346
103,4.156862014978724
104,-3.929389384960289
105,2.263337427005395
106,-3.0894432313348297
107,8.283902197164458
108,-6.649114380764182
109,6.217233081115774
110,1.727649479082665
111,-3.4272725909961173
112,-6.327585479629093
113,-1.4442794112780395
114,1.949068682456304
115,8.471017068170697
116,1.2483603540658903
117,7.823705764928458
118,5.012078092306631
119,2.8304254183326445
120,-3.4090066825532257
121,-4.7279522372654235
122,8.821331920615775
123,-2.5394013523861654
124,7.708281415046681
125,-4.801342507186524
126,6.533556163580827
127,0.7375392776043256
128,-1.6149190322574842
129,-6.643675391601525
130,-14.360314249489969
131,-8.9056501161017
132,-4.663059190377633
133,2.184352560088344
134,4.958429509476621
135,1.2075718521246694
136,4.902724520831047
137,-7.9391973598393815
138,-3.0077686285406924
139,10.28581712520344
140,2.8530837229751755
141,0.7169786882170025
142,-0.6766337872493642
143,-8.440751312432537
144,-0.3552363782926784
145,5.222943873501896
146,5.275634334865293
147,-9.579087763336986
148,-10.821971092128987
149,3.8395774041213118
150,3.9188632370417893
151,-0.6145075987923142
152,-11.965539664155713
153,1.7712145950659677
154,-7.380961059807321
155,-3.377231591914238
156,2.0344489049946226
157,-5.94176070075957
158,0.826911931357558
159,4.191963102280596
160,0.4079729290705764
161,-2.169748989339833
162,-3.6580827141084526
163,-2.3071921820086057
164,-8.597275216342087
165,-0.9163699809927667
166,-2.2329403895414006
167,8.795302482316721
168,4.07530774878307
169,1.2653347125979435
170,-2.6524764728308754
171,-0.20541080706174583
172,-4.100518084064228
173,-2.405631897819913
174,2.9802311876686245
175,-4.920104570734323
176,9.711721204034129
177,-3.1967396824258802
178,5.435868018276864
179,-5.613738746080232
180,-1.3762470225880654
181,4.574519831952451
182,-1.2055796340017748
183,3.0118747127071055
184,2.4765922883057434
185,1.9158826666943016
186,-3.7122530744158238
187,0.24572394183038357
188,2.0041465411250696
189,-2.8738592243556216
190,-2.479252950934549
191,-3.696544408045175
192,5.762404391064553
193,-9.896023522493584
194,1.0934775640945962
195,-2.926830450426125
196,7.814766518821063
197,0.7632489020744809
198,-6.504078687833079
199,1.414748946637763
200,-2.110003493380769
201,0.4868159585466741
202,-2.3974900716806853
203,0.9738979640946395
204,-4.270175100156616
205,7.60483973703246
206,-0.33298136460134986
207,2.3804719551178763
208,-4.108756885284096
209,-4.580222739788026
210,-5.131004530543053
211,-1.9637897161436981
212,3.3367896786802254
213,9.309205002331684
214,8.397224227102503
215,1.128913204342725
216,-3.6302875749043912
217,-2.8288921756164473
218,2.4746977314556724
219,2.027381097545791
220,-3.4693068294820586
221,-6.269386219859239
222,-0.5741702589877962
223,-3.9822120233481124
224,2.101827779864567
225,-4.878718197544205
226,-0.0830358643796749
227,9.30272491300778
228,3.902976002874542
229,-4.341982490404793
230,6.727542349105979
231,3.3379016222144764
232,0.9169643591111353
233,13.293698725728564
234,-2.0902342803634673
235,-0.28504355574432305
236,1.2563878143823946
237,-3.4386590678788713
238,4.402210596608823
239,2.966248511811662
240,4.319908404358614
241,-4.103070246176156
242,-7.5471101016856945
243,10.671938766241764
244,0.8781814381690078
245,-1.9096756066229075
246,2.2337552655193207
247,-3.672043008094424
248,-3.231244747919259
249,6.673915488321428
250,-7.055024839144101
251,-3.7657856168531008
252,-14.133616451951061
253,3.695621071598361
254,4.203755624803861
255,-5.873713479036836
256,5.535056355274057
257,7.197216476681781
258,-2.2802145502688944
259,-4.8344677271608125
260,1.4313083981680363
261,4.899137826937633
262,0.7016169872617193
263,6.717004223358211
264,9.778385813366564
265,4.630641309507486
266,-1.587134936048145
267,-11.387032623976967
268,1.682478873916284
269,1.1516646466987048
270,-2.2261371828541336
271,-3.4425541558193684
272,1.303044385120301
273,-1.9449706992657412
274,6.052258001503265
275,-6.061816129301899
276,-3.1944814485036295
277,-2.762141148446569
278,-3.197041993919147
279,-5.491212925635923
280,-6.649785701257407
281,-0.28508242279274365
282,0.2188626734918089
283,-5.174091712567015
284,12.625429451900743
285,-2.384523151120366
286,-8.694748217593546
287,-6.7528546493471096
288,6.341335407753039
289,3.949657141865832
290,1.535308832265667
291,-4.537842882134262
292,-5.042744995391832
293,4.143278590839368
294,-9.47733472889248
295,9.655042684571386
296,-2.242108609871938
297,-7.030596147091237
298,-1.2880823325876007
299,-2.594277034057086
300,3.4786835654765964
301,-11.304706146891291
302,2.0280502378522796
303,0.4760199700524316
304,-5.910467396383893
305,3.763332013279082
306,0.8200581502813485
307,-3.8386900040509553
308,-2.653941644879362
309,2.4566117292703833
310,4.46579923772217
311,-3.195066182761572
312,-0.8330456335455195
313,2.3503718923377455
314,0.055661123923469336
315,-6.401330266636903
316,-7.759214672819962
317,-4.545728580169923
318,5.853745738797425
319,-2.377743528345704
320,-3.307334685401017
321,-7.9699311266605815
322,1.5091681580834326
323,2.3669578554046367
324,-0.28918149747566757
325,-1.7486476456544828
326,-5.451099126880941
327,-0.9346000805415339
328,-3.2057194579754675
329,3.507975968957617
330,0.39489961762957665
331,7.004922406875122
332,-4.741564992206728
333,-0.39976040989309564
334,-2.2479346294039497
335,1.8590680745032335
336,-1.5621933867783069
337,1.5077296019181365
338,10.249002032685814
339,0.11922782254039133
340,-1.6910628126404639
341,-3.4040238021390645
342,0.6272459965984638
343,6.789883016616628
344,1.8382782730569005
345,-1.5267560917251055
346,-4.2305475118877744
347,-6.461280581586061
348,1.7492277676283698
349,-8.721040301688548
350,1.4232419100625346
351,-0.0743522346584221
352,-2.416408981744616
353,0.4676941554963491
354,7.030048945358242
355,1.1403056197759818
356,3.502231184689114
357,-4.559565881255479
358,-1.6291860188711407
359,7.592796527073129
360,-2.6844538246497422
361,-3.1862842122174584
362,-7.671414765531843
363,2.0604126030413754
364,-6.514811094112135
365,-16.226536080300082
366,4.9608859231007765
367,5.887489277434456
368,1.749950593180123
369,-5.681037200663026
370,4.658456490606961
371,3.9306799346738814
372,-4.947760184280078
373,-5.922927065732001
374,-6.162156287730381
375,0.7552945045936087
376,6.287825344703405
377,-5.458668454940194
378,-3.9936638198927623
379,5.538421638081717
380,1.7554376451758769
381,-3.6900672553312224
382,6.930539016025855
383,7.007698240309512
384,4.37035908047413
385,0.23588941393381824
386,-7.102587879307466
387,0.9545158058221253
388,8.076354415715068
389,-3.532303204756995
390,-2.9315877213064594
391,2.5020364874323953
392,-3.832139747740277
393,-1.0502814330216113
394,9.811079837764172
395,-5.710972468397387
396,-0.2938627908915445
397,1.265016699950473
398,-0.42231175199423887
399,-8.561898876625115
400,-4.179603220861299
401,4.098133225691351
402,-6.668260998115365
403,-1.1942959487491955
404,5.696857800313775
405,-9.431257772995789
406,-1.8505899009257734
407,2.2318154062629847
408,-7.981019032658349
409,-3.9383392238694954
410,12.405989059559278
411,-4.007522374141264
412,2.0921291816104697
413,2.959309965039951
414,6.12514740491651
415,-3.402577216165776
416,5.029378524778686
417,5.286038769066983
418,5.988109456972608
419,3.5367642970310245
420,5.523939396813246
421,-7.665229769283732
422,12.791368607237047
423,-1.343251088517036
424,-8.942417870692337
425,-1.0688081041493205
426,-5.830287289182136
427,-3.871712661109417
428,4.116129268579175
429,-2.5805916237354753
430,0.7096648505126169
431,2.4385341747446025
432,-4.763648336257346
433,-1.316953453239407
434,5.741348826403822
435,-3.814949404087251
436,0.7355246928116763
437,-5.425266891174276
438,7.354503984517278
439,3.511361005523301
440,10.002466325981104
441,4.691771339435097
442,-2.143075822008897
443,6.604397281807905
444,2.780259608496057
445,-3.6942674167520324
446,-1.3262406572097243
447,0.06195853648194385
448,0.03185403258395324
449,-1.3202143854827808
450,3.7656058273038924
451,4.0424726847408685
452,1.0673402480523584
453,1.3288735595664223
454,-14.660501622154992
455,-0.3722189111977115
456,4.339617139311227
457,5.657073483003159
458,-0.07977856701720755
459,-4.776832177258027
460,-0.917485479571033
461,0.8894417092343478
462,6.11917033221054
463,2.3402312165472154
464,6.5757451559526885
465,0.08172667918917226
466,-3.100195879315892
467,3.5745131048187764
468,-2.8971028916791672
469,1.2192617159040067
470,0.8004629035542186
471,2.8165483757658727
472,-7.571593667947813
473,-8.483664395405228
474,-5.39781393065728
475,-2.5344617143763863
476,-2.9507207241592153
477,-1.7274089659036531
478,3.5765415546378176
479,-6.914510286873544
480,-3.9487888803631694
481,0.5293832298669007
482,1.047967969362202
483,-8.606294057911933
484,0.8994826710810998
485,0.08324631322347628
486,2.6821237803779256
487,1.2297215059916682
488,-1.4044390791519357
489,0.3195921073247229
490,0.6848325947346643
491,-0.46817366571824026
492,-1.0167900791437645
493,-4.88834328561887
494,7.242617526884344
495,-11.485162529917952
496,3.067601508412972
497,6.414727217107331
498,-2.095754808481452
499,-0.9066652825688764
500,0.9222301931024618
501,-0.9042126647129424
502,4.319795283651755
503,-0.4672829747669609
504,3.57408675879093
505,13.360012841924199
506,-2.481679008020058
507,-3.813625528020136
508,1.0220758214817591
509,2.263758559030645
510,-4.797497080072498
511,0.36855327296260404
512,-3.797495447118135
513,2.6350014058602196
514,5.814841173135164
515,-8.312664304629786
516,4.395925683751051
517,-1.5913426128831478
518,-2.2401294221105577
519,-5.511591706281661
520,-1.5069380633958755
521,0.5778260751903102
522,11.869886623225327
523,-0.6592550694048487
524,-0.9109014062163785
525,10.22406194208741
526,1.6898049405493536
527,0.843670354799574
528,1.570084238288235
529,-1.8024141515021206
530,-4.049095768071532
531,-2.801884332954414
532,-2.031753028180212
533,-0.6896942915262799
534,3.1785529398866985
535,3.2687758930386837
536,6.566652294225628
537,-4.666885205510321
538,3.0036869171343294
539,9.443105252623983
540,4.090338811142441
541,-1.6805303401910774
542,3.556995335683471
543,-10.038436867157952
544,9.016838912760809
545,2.1982492810742755
546,0.7493134053633135
547,5.6853276306391525
548,-3.3373484949512724
549,1.4898725012792364
550,0.434586878223795
551,-7.471674493951924
552,-6.488472967394304
553,-4.073770207232543
554,-3.5104262152524157
555,-6.75135053764333
556,-1.059113818563397
557,2.5151615319515663
558,5.594643355782676
559,4.468219313160361
560,-8.415696184409997
561,-2.081968882519332
562,-0.5606515604501492
563,6.7814651783901345
564,-2.1599168308770413
565,-3.3155221901497347
566,6.380716154956642
567,8.26886209045384
568,6.655683761435219
569,-1.8200497470558343
570,1.0625054596473587
571,0.278425771543008
572,1.9010794939689606
573,-3.783814360741442
574,7.933493207122697
575,-0.6013789144056148
576,1.932223198340115
577,-0.4168928879524435
578,-0.4063495642421328
579,5.357040314957814
580,3.4306668452121283
581,-0.7225094274391488
582,-2.8999360040486795
583,3.827194324989913
584,5.052240691999508
585,4.269196516555397
586,2.274687797893873
587,-5.561237179622223
588,-7.908827529357287
589,-9.062428801586954
590,-5.600760642930705
591,-4.753957115338041
592,2.1367525958370925
593,-2.7558239331980254
594,-1.8892865354472899
595,-10.337526193450643
596,-4.9008661358968935
597,-0.015227674163972757
598,2.7360315678063984
599,7.974704985694215
600,-5.4435924135865745
601,-9.607396790958834
602,-4.568056827599636
603,-7.043425720066985
604,-2.3676386728166965
605,6.3425465378110495
606,-3.7589971371580946
607,-1.5171782972850605
608,-4.7299488010632755
609,-4.782264850009425
610,6.179734767089896
611,-4.961349619842227
612,2.8269233519022094
613,-6.488180823776373
614,-4.826328188097863
615,-8.077278916471602
616,7.4428724352945395
617,-3.0113155457319163
618,-4.2104694927770945
619,-9.284792614890703
620,-7.469898628555615
621,3.0767465313751092
622,6.977271644480921
623,-10.777515765327959
624,10.313673124912073
625,-0.8264708322133765
626,-0.3081361180858857
627,-2.9153811345053207
628,-0.01565400197233522
629,-0.1090353087705659
630,3.8288210138865155
631,-2.5517894455759116
632,2.659865090604882
633,-3.350172514974888
634,1.5524409317479781
635,4.618991609511609
636,-6.296365453634118
637,-6.3833275947650625
638,-3.9752950935545317
639,1.6199965406691774
640,-2.308644796774313
641,-1.951568906823184
642,-3.9043801396936724
643,-1.2782094311351657
644,-7.019357165051055
645,-2.1684804724815225
646,1.6243881753339628
647,-4.809969873561232
648,-2.0816085467791012
649,-2.2476197515107312
650,-0.3182582374788182
651,-3.661488776357606
652,2.9540541120386954
653,-4.987247269653661
654,-0.3235532276600294
655,6.396315295711572
656,0.7331583792640063
657,0.779142341172166
658,2.0757677808785275
659,10.216976553117139
660,-0.15452161930503644
661,1.1885010247989312
662,12.625882842685696
663,1.2730482820484557
664,-1.9191089225668556
665,-4.7938732944476765
666,-3.3074685846481655
667,8.030763011728272
668,-6.397384416969279
669,4.699232125018252
670,0.08115592459735468
671,-5.83635959053296
672,3.3473872542901577
673,-6.451673009711864
674,-13.339544151618664
675,5.255852075340912
676,3.511102653082321
677,2.8262745860318317
678,-0.424188623904598
679,6.499522675479507
680,2.469837097271933
681,3.039494851747007
682,5.788839586058979
683,1.7402460631100678
684,-0.09992407984257477
685,-0.6935232780600178
686,1.93657160344994
687,-8.246391987441129
688,-1.0666961059465916
689,0.1636878344753087
690,6.144507759796482
691,-3.4404359677182104
692,5.2823214164189505
693,9.187428272486086
694,8.244448416687874
695,-7.25558082203292
696,0.2705731393247813
697,2.6486573176369954
698,-6.628116354190448
699,-7.424479601459217
700,3.7374896183672295
701,-3.9504327524027474
702,7.144460770655635
703,0.2865426014862774
704,-0.3821325571963121
705,-6.726270677575894
706,-1.7719788208657214
707,2.112960825235431
708,-4.993750132996899
709,4.862416677332567
710,1.4766043599474818
711,-3.106022817192799
712,3.0872714059898514
713,-3.270163615673543
714,3.03773480745207
715,5.166217814967852
716,10.47477643171046
717,-4.719287482810955
718,-1.2607776061916391
719,6.934167850622107
720,-1.4479213357549803
721,-4.036852799080256
722,1.4202503050365785
723,1.3854047701183394
724,3.5134354139024233
725,-3.326647416044812
726,4.3465476539937775
727,-2.0192098963947873
728,-4.374246431539502
729,10.704855527023538
730,-0.8077041952516575
731,1.0722654516417132
732,6.923712639894195
733,5.3224877910416835
734,-8.478538044912328
735,2.9156824242198063
736,2.3069633466810604
737,3.5299026642590245
738,4.271631754959762
739,-1.2946975419288935
740,-8.667842216463512
